filename,width,height,class,xmin,ymin,xmax,ymax
download-2-_jpg.rf.faaad7bcebeb96e806686f2e80a27a6a.jpg,640,640,Red Beans,307,232,516,362
download-2-_jpg.rf.faaad7bcebeb96e806686f2e80a27a6a.jpg,640,640,Red Beans,305,399,449,532
download-2-_jpg.rf.faaad7bcebeb96e806686f2e80a27a6a.jpg,640,640,Red Beans,52,191,249,288
images-1-_jpg.rf.faafbb9b23574308e4b3e89630b05752.jpg,640,640,Pointed Gourd -Chuche Karela-,170,370,487,575
images-1-_jpg.rf.faafbb9b23574308e4b3e89630b05752.jpg,640,640,Pointed Gourd -Chuche Karela-,183,242,550,426
images-1-_jpg.rf.faafbb9b23574308e4b3e89630b05752.jpg,640,640,Pointed Gourd -Chuche Karela-,47,118,384,288
images-9-_jpg.rf.facb0f3d2bd85e330a0581c2d7d5038b.jpg,640,640,Potato,313,87,403,180
images-9-_jpg.rf.facb0f3d2bd85e330a0581c2d7d5038b.jpg,640,640,Potato,81,360,177,461
images-9-_jpg.rf.facb0f3d2bd85e330a0581c2d7d5038b.jpg,640,640,Potato,227,379,340,494
images-9-_jpg.rf.facb0f3d2bd85e330a0581c2d7d5038b.jpg,640,640,Potato,439,284,533,384
images-9-_jpg.rf.facb0f3d2bd85e330a0581c2d7d5038b.jpg,640,640,Potato,349,189,450,313
images-9-_jpg.rf.facb0f3d2bd85e330a0581c2d7d5038b.jpg,640,640,Potato,179,152,313,255
images-9-_jpg.rf.facb0f3d2bd85e330a0581c2d7d5038b.jpg,640,640,Potato,423,383,505,479
images-9-_jpg.rf.facb0f3d2bd85e330a0581c2d7d5038b.jpg,640,640,Potato,548,223,622,348
images-9-_jpg.rf.facb0f3d2bd85e330a0581c2d7d5038b.jpg,640,640,Potato,175,283,305,387
images-9-_jpg.rf.facb0f3d2bd85e330a0581c2d7d5038b.jpg,640,640,Potato,80,236,185,342
images-9-_jpg.rf.facb0f3d2bd85e330a0581c2d7d5038b.jpg,640,640,Potato,331,446,419,541
images-9-_jpg.rf.facb0f3d2bd85e330a0581c2d7d5038b.jpg,640,640,Potato,329,327,419,449
Image_58_jpg.rf.fac0d9e55e204ddbf2113b3443d24bd2.jpg,640,640,Chili Pepper -Khursani-,142,89,403,254
Image_58_jpg.rf.fac0d9e55e204ddbf2113b3443d24bd2.jpg,640,640,Chili Pepper -Khursani-,49,364,456,609
Image_58_jpg.rf.fac0d9e55e204ddbf2113b3443d24bd2.jpg,640,640,Chili Pepper -Khursani-,28,229,251,427
Image_58_jpg.rf.fac0d9e55e204ddbf2113b3443d24bd2.jpg,640,640,Garlic,388,141,626,510
img6_jpg.rf.fac6195f9727da3783fe629ccde44d1a.jpg,640,640,Beans,109,325,610,608
img6_jpg.rf.fac6195f9727da3783fe629ccde44d1a.jpg,640,640,Beans,227,118,514,265
img6_jpg.rf.fac6195f9727da3783fe629ccde44d1a.jpg,640,640,Beans,0,110,189,268
download-5-_jpg.rf.fa95e3fca9e0df2af0162a8d484e9b08.jpg,640,640,Chayote-iskus-,214,210,329,479
download-5-_jpg.rf.fa95e3fca9e0df2af0162a8d484e9b08.jpg,640,640,Chayote-iskus-,478,290,633,588
download-5-_jpg.rf.fa95e3fca9e0df2af0162a8d484e9b08.jpg,640,640,Chayote-iskus-,304,62,424,301
download-5-_jpg.rf.fa95e3fca9e0df2af0162a8d484e9b08.jpg,640,640,Chayote-iskus-,460,75,585,317
download-5-_jpg.rf.fa95e3fca9e0df2af0162a8d484e9b08.jpg,640,640,Chayote-iskus-,24,295,160,548
download-5-_jpg.rf.fa95e3fca9e0df2af0162a8d484e9b08.jpg,640,640,Chayote-iskus-,2,97,153,310
download-5-_jpg.rf.fa95e3fca9e0df2af0162a8d484e9b08.jpg,640,640,Chayote-iskus-,222,25,328,194
download-5-_jpg.rf.fa95e3fca9e0df2af0162a8d484e9b08.jpg,640,640,Chayote-iskus-,278,370,484,619
download-2-_jpg.rf.fadecc438c7462e1f9ec2870aa43fe23.jpg,640,640,Garlic,216,228,319,357
download-2-_jpg.rf.fadecc438c7462e1f9ec2870aa43fe23.jpg,640,640,Garlic,59,217,225,302
download-2-_jpg.rf.fadecc438c7462e1f9ec2870aa43fe23.jpg,640,640,Garlic,47,120,156,199
download-2-_jpg.rf.fadecc438c7462e1f9ec2870aa43fe23.jpg,640,640,Garlic,82,466,220,604
download-2-_jpg.rf.fadecc438c7462e1f9ec2870aa43fe23.jpg,640,640,Garlic,393,173,524,282
download-2-_jpg.rf.fadecc438c7462e1f9ec2870aa43fe23.jpg,640,640,Garlic,448,5,623,160
download-2-_jpg.rf.fadecc438c7462e1f9ec2870aa43fe23.jpg,640,640,Garlic,318,429,421,499
download-2-_jpg.rf.fadecc438c7462e1f9ec2870aa43fe23.jpg,640,640,Garlic,433,387,555,466
download-2-_jpg.rf.fadecc438c7462e1f9ec2870aa43fe23.jpg,640,640,Garlic,455,262,544,375
4da326_9211ac4aa63d49dc8f3c4cd6a6665b27-mv2_jpeg.rf.fae1f5bb71c626a454d2b6ba9536fa65.jpg,640,640,Mutton,22,35,640,567
palungo-3e_jpg.rf.fadfd6ae73af79e37538c0df1c58b01c.jpg,640,640,Palungo -Nepali Spinach-,49,25,616,561
whatsapp-image-2023-04-12-at-12-1681284430_jpeg.rf.facb513ba986805cf6974d9082355db6.jpg,640,640,Green Mint -Pudina-,296,121,572,564
whatsapp-image-2023-04-12-at-12-1681284430_jpeg.rf.facb513ba986805cf6974d9082355db6.jpg,640,640,Green Mint -Pudina-,69,87,338,491
images-6-_jpg.rf.fae8d3d4d7fa785d31232045018e782e.jpg,640,640,Okra -Bhindi-,79,319,547,518
images-6-_jpg.rf.fae8d3d4d7fa785d31232045018e782e.jpg,640,640,Okra -Bhindi-,83,183,493,392
images-6-_jpg.rf.fae8d3d4d7fa785d31232045018e782e.jpg,640,640,Okra -Bhindi-,135,0,479,251
images-9-_jpg.rf.faea765f83539ff4834d03edc8142f2b.jpg,640,640,Palungo -Nepali Spinach-,19,0,615,560
082_PNG_jpg.rf.faf12bab495dcdc29c2380ae3c1595fa.jpg,640,640,Egg,176,239,299,359
082_PNG_jpg.rf.faf12bab495dcdc29c2380ae3c1595fa.jpg,640,640,Onion Leaves,431,53,568,235
082_PNG_jpg.rf.faf12bab495dcdc29c2380ae3c1595fa.jpg,640,640,Soy Sauce,146,36,249,179
images_jpg.rf.fb0e8e2a3f973e52df3d4466238b2257.jpg,640,640,Potato,139,438,315,502
images_jpg.rf.fb0e8e2a3f973e52df3d4466238b2257.jpg,640,640,Potato,309,344,421,445
images_jpg.rf.fb0e8e2a3f973e52df3d4466238b2257.jpg,640,640,Potato,132,324,302,382
images_jpg.rf.fb0e8e2a3f973e52df3d4466238b2257.jpg,640,640,Potato,472,329,568,421
images_jpg.rf.fb0e8e2a3f973e52df3d4466238b2257.jpg,640,640,Potato,354,287,480,329
images_jpg.rf.fb0e8e2a3f973e52df3d4466238b2257.jpg,640,640,Potato,215,252,329,304
k_archive_253769fc1de2c7e20bb2a51dba0a492615940f9d_jpg.rf.fb08862a9690e17cf36678869373d963.jpg,640,640,Sugar,175,80,563,538
download-5-_jpg.rf.fb20f8573552125ced94d427dd3aa1ce.jpg,640,640,Chayote-iskus-,214,161,329,430
download-5-_jpg.rf.fb20f8573552125ced94d427dd3aa1ce.jpg,640,640,Chayote-iskus-,478,52,633,350
download-5-_jpg.rf.fb20f8573552125ced94d427dd3aa1ce.jpg,640,640,Chayote-iskus-,304,339,424,578
download-5-_jpg.rf.fb20f8573552125ced94d427dd3aa1ce.jpg,640,640,Chayote-iskus-,460,323,585,565
download-5-_jpg.rf.fb20f8573552125ced94d427dd3aa1ce.jpg,640,640,Chayote-iskus-,24,92,160,345
download-5-_jpg.rf.fb20f8573552125ced94d427dd3aa1ce.jpg,640,640,Chayote-iskus-,2,330,153,543
download-5-_jpg.rf.fb20f8573552125ced94d427dd3aa1ce.jpg,640,640,Chayote-iskus-,222,446,328,615
download-5-_jpg.rf.fb20f8573552125ced94d427dd3aa1ce.jpg,640,640,Chayote-iskus-,278,21,484,270
download-7-_jpg.rf.fb296823727ae51af7d09840dff63809.jpg,640,640,Bamboo Shoots -Tama-,211,74,512,432
51ufGL499fL-_AC_UF1000-1000_QL80__jpg.rf.fb3ad675a1c0f4e7fe31c44d9068847c.jpg,640,640,Chicken,31,111,556,599
047_PNG_jpg.rf.fb452b6f81d3805e7a6abba0452f016c.jpg,640,640,Egg,336,196,547,533
images-3-_jpg.rf.fb47ad6b7206b6361d48cfe653039ad9.jpg,640,640,Artichoke,56,330,392,609
images-3-_jpg.rf.fb47ad6b7206b6361d48cfe653039ad9.jpg,640,640,Artichoke,323,244,590,509
images-3-_jpg.rf.fb47ad6b7206b6361d48cfe653039ad9.jpg,640,640,Artichoke,173,72,431,331
download-6-_jpg.rf.fb6cd88b0333094e2ccbe03419e6e2bd.jpg,640,640,Red Beans,111,98,549,548
download-2-_jpg.rf.fb1a1426845289d1061dfc60afd96c43.jpg,640,640,Chickpeas,151,61,488,311
download-4-_jpg.rf.fb9635a61be2e87e3fa5579053f0e93f.jpg,640,640,Garden cress-Chamsur ko saag-,107,173,587,585
download-5-_jpg.rf.fb7033a22aefc6888619f4daf0af1474.jpg,640,640,Gundruk,208,68,460,458
download-5-_jpg.rf.fb8850ef35114db2f25461a719c469a7.jpg,640,640,Brinjal,52,198,359,542
download-5-_jpg.rf.fb8850ef35114db2f25461a719c469a7.jpg,640,640,Brinjal,323,103,637,532
-_4_jpg.rf.fb972e0d1ace3bb6773852f3de6e7fb1.jpg,640,640,Sweet Potato -Suthuni-,9,315,551,615
download-5-_jpg.rf.fb5465990ce866b517ec24b5e020a58f.jpg,640,640,Fiddlehead Ferns -Niguro-,84,112,363,291
download-5-_jpg.rf.fb5465990ce866b517ec24b5e020a58f.jpg,640,640,Fiddlehead Ferns -Niguro-,192,277,451,501
download-5-_jpg.rf.fb5465990ce866b517ec24b5e020a58f.jpg,640,640,Fiddlehead Ferns -Niguro-,472,92,632,310
download-5-_jpg.rf.fb5465990ce866b517ec24b5e020a58f.jpg,640,640,Fiddlehead Ferns -Niguro-,472,314,593,472
download-5-_jpg.rf.fb5465990ce866b517ec24b5e020a58f.jpg,640,640,Fiddlehead Ferns -Niguro-,118,445,264,640
download-5-_jpg.rf.fb5465990ce866b517ec24b5e020a58f.jpg,640,640,Fiddlehead Ferns -Niguro-,52,287,184,440
download-5-_jpg.rf.fb5465990ce866b517ec24b5e020a58f.jpg,640,640,Fiddlehead Ferns -Niguro-,403,442,521,640
images-6-_jpg.rf.fbc2ce666cbfc6054758e344a38039f3.jpg,640,640,Brinjal,53,255,317,603
images-6-_jpg.rf.fbc2ce666cbfc6054758e344a38039f3.jpg,640,640,Brinjal,345,219,589,501
images-6-_jpg.rf.fbc2ce666cbfc6054758e344a38039f3.jpg,640,640,Brinjal,36,50,266,336
images-6-_jpg.rf.fbc2ce666cbfc6054758e344a38039f3.jpg,640,640,Brinjal,307,77,522,253
033_PNG_jpg.rf.fbb73b6c6163448aecf36281ea07ce87.jpg,640,640,Bread,101,286,364,572
033_PNG_jpg.rf.fbb73b6c6163448aecf36281ea07ce87.jpg,640,640,Cheese,456,271,576,418
033_PNG_jpg.rf.fbb73b6c6163448aecf36281ea07ce87.jpg,640,640,Butter,455,107,581,256
033_PNG_jpg.rf.fbb73b6c6163448aecf36281ea07ce87.jpg,640,640,Cheese,145,39,386,266
068_PNG_jpg.rf.fbc78a37c883f806e5cb4559e46115df.jpg,640,640,Cornflakec,111,52,317,345
068_PNG_jpg.rf.fbc78a37c883f806e5cb4559e46115df.jpg,640,640,noodle,353,65,582,424
download-1-_jpg.rf.fbeff1848e7c3b9d0bf5fdcf89d4044c.jpg,640,640,Bamboo Shoots -Tama-,80,216,182,508
download-1-_jpg.rf.fbeff1848e7c3b9d0bf5fdcf89d4044c.jpg,640,640,Bamboo Shoots -Tama-,232,204,394,514
download-1-_jpg.rf.fbeff1848e7c3b9d0bf5fdcf89d4044c.jpg,640,640,Bamboo Shoots -Tama-,302,215,525,529
images-1-_jpg.rf.fc02f5fa5af3c9923946ae4f7bef73a9.jpg,640,640,Black Lentils,220,81,424,258
images-1-_jpg.rf.fc02f5fa5af3c9923946ae4f7bef73a9.jpg,640,640,Black Lentils,156,364,376,640
-131_jpg.rf.fc0c10bd382189059a61c3f0d02ae34d.jpg,640,640,Mushroom,391,98,580,213
-131_jpg.rf.fc0c10bd382189059a61c3f0d02ae34d.jpg,640,640,Mushroom,36,215,258,392
-131_jpg.rf.fc0c10bd382189059a61c3f0d02ae34d.jpg,640,640,Mushroom,373,221,541,397
-131_jpg.rf.fc0c10bd382189059a61c3f0d02ae34d.jpg,640,640,Mushroom,265,401,510,616
Image_17_jpg.rf.fc0deb181891070ac2eb4ed38b73524a.jpg,640,640,Beetroot,191,153,521,565
download-7-_jpg.rf.fc15ed0848678596027135eddc9c5683.jpg,640,640,Snake Gourd -Chichindo-,0,81,640,625
images-6-_jpg.rf.fc2acbf3b09b3a0d2708d9c923c62ca6.jpg,640,640,Bamboo Shoots -Tama-,29,69,119,481
images-6-_jpg.rf.fc2acbf3b09b3a0d2708d9c923c62ca6.jpg,640,640,Bamboo Shoots -Tama-,75,0,172,617
images-6-_jpg.rf.fc2acbf3b09b3a0d2708d9c923c62ca6.jpg,640,640,Bamboo Shoots -Tama-,138,92,271,640
images-6-_jpg.rf.fc2acbf3b09b3a0d2708d9c923c62ca6.jpg,640,640,Bamboo Shoots -Tama-,239,60,394,625
-119_jpg.rf.fc2081879b9df07b89e94a7cd7f99648.jpg,640,640,Mushroom,1,223,513,640
images-9-_jpg.rf.fc283418bc745890034191ff55f8ca9b.jpg,640,640,Red Beans,29,7,628,638
download-6-_jpg.rf.fc3d7da89f655f354a9460a87956ce06.jpg,640,640,Garden cress-Chamsur ko saag-,46,68,640,520
images-8-_jpg.rf.fc4c40720b6feede988737da12fb4a1e.jpg,640,640,Green Lentils,209,323,542,617
images-8-_jpg.rf.fc4c40720b6feede988737da12fb4a1e.jpg,640,640,Green Lentils,231,0,457,257
images-2-_jpg.rf.fc52298c62c7034f02a7a5e4fb418783.jpg,640,640,Turnip,229,340,547,603
images-2-_jpg.rf.fc52298c62c7034f02a7a5e4fb418783.jpg,640,640,Turnip,96,67,317,354
images-2-_jpg.rf.fc52298c62c7034f02a7a5e4fb418783.jpg,640,640,Turnip,303,26,557,330
download-2-_jpg.rf.fc4beb7fd4c044d56ddfb0e9c283f5e9.jpg,640,640,Beans,92,147,245,443
download-2-_jpg.rf.fc4beb7fd4c044d56ddfb0e9c283f5e9.jpg,640,640,Beans,259,102,422,572
download-2-_jpg.rf.fc4beb7fd4c044d56ddfb0e9c283f5e9.jpg,640,640,Beans,330,54,592,622
-142_jpg.rf.fc602622dc25e0e32a90ed310787c22c.jpg,640,640,Sweet Potato -Suthuni-,41,27,545,576
-96_jpg.rf.fc66f21c30b02f72048c5383c4bce35d.jpg,640,640,Sweet Potato -Suthuni-,381,143,637,420
download_jpg.rf.fc7f1fa263ea14c0c2f29a53545ee264.jpg,640,640,Palungo -Nepali Spinach-,19,44,603,584
images-2-_jpg.rf.fc80cd450d13f6a5947c824cafc5ba64.jpg,640,640,Coriander -Dhaniya-,43,92,428,630
images-2-_jpg.rf.fc80cd450d13f6a5947c824cafc5ba64.jpg,640,640,Coriander -Dhaniya-,417,37,627,333
download_jpg.rf.fc880d55febe09faa5629fb4b25f0d3b.jpg,640,640,Black Lentils,84,85,622,631
d443db6bad6ac5c9eec9ae082fdc8eb2_jpg.rf.fc8f797da5031f1d24a7d44ba6ef2851.jpg,640,640,Lemon -Nimbu-,28,31,598,553
091_PNG_jpg.rf.fc90e1b288e7d29d243b6a1e28b4c43f.jpg,640,640,Soy Sauce,292,43,398,195
091_PNG_jpg.rf.fc90e1b288e7d29d243b6a1e28b4c43f.jpg,640,640,Cabbage,464,29,639,280
091_PNG_jpg.rf.fc90e1b288e7d29d243b6a1e28b4c43f.jpg,640,640,Carrot,394,160,472,280
091_PNG_jpg.rf.fc90e1b288e7d29d243b6a1e28b4c43f.jpg,640,640,Onion,298,214,391,360
091_PNG_jpg.rf.fc90e1b288e7d29d243b6a1e28b4c43f.jpg,640,640,Onion Leaves,119,289,227,466
091_PNG_jpg.rf.fc90e1b288e7d29d243b6a1e28b4c43f.jpg,640,640,Bacon,244,322,385,536
091_PNG_jpg.rf.fc90e1b288e7d29d243b6a1e28b4c43f.jpg,640,640,noodle,398,293,595,559
-34_jpg.rf.fc94c71397ab294abf24d8cd79254a35.jpg,640,640,Mushroom,0,209,522,460
-_14_jpg.rf.fc95e48b94b8061465d23650e7d3d374.jpg,640,640,Sweet Potato -Suthuni-,43,24,639,487
Image_32_jpg.rf.fc9c7d3c980d6721aaa6a273dba0d3b3.jpg,640,640,Beetroot,163,57,542,629
img137_jpg.rf.fcb21604d4f5ce57ae884e50cb5a78ed.jpg,640,640,Radish,57,142,245,640
img137_jpg.rf.fcb21604d4f5ce57ae884e50cb5a78ed.jpg,640,640,Radish,192,81,351,640
img137_jpg.rf.fcb21604d4f5ce57ae884e50cb5a78ed.jpg,640,640,Radish,373,154,521,640
img137_jpg.rf.fcb21604d4f5ce57ae884e50cb5a78ed.jpg,640,640,Radish,418,48,640,625
download-10-_jpg.rf.fc9b10ff68adb815e020528030205d30.jpg,640,640,Jack Fruit,186,60,423,580
download-10-_jpg.rf.fc9b10ff68adb815e020528030205d30.jpg,640,640,Jack Fruit,361,13,557,407
download_jpg.rf.fcc0ca5fb7ef041dff3129afbf638e63.jpg,640,640,Ash Gourd -Kubhindo-,102,89,636,383
7d478abdb155a4752145db5c7f27e12d_jpg.rf.fcc99546e7efb132e50bdb7f9dc42368.jpg,640,640,Corn,48,57,622,551
download-3-_jpg.rf.fcc1f86dcbaaee613af2ba9b10d1aa51.jpg,640,640,Coriander -Dhaniya-,0,372,531,608
download-3-_jpg.rf.fcc1f86dcbaaee613af2ba9b10d1aa51.jpg,640,640,Coriander -Dhaniya-,90,78,628,397

088_PNG_jpg.rf.fccaba044d409eafdfc07a601952e7f1.jpg,640,640,Olive Oil,93,340,196,632
088_PNG_jpg.rf.fccaba044d409eafdfc07a601952e7f1.jpg,640,640,Bread,415,239,616,499
088_PNG_jpg.rf.fccaba044d409eafdfc07a601952e7f1.jpg,640,640,Onion,49,184,163,344
088_PNG_jpg.rf.fccaba044d409eafdfc07a601952e7f1.jpg,640,640,Egg,105,112,223,294
088_PNG_jpg.rf.fccaba044d409eafdfc07a601952e7f1.jpg,640,640,Ham,203,38,382,292
images_jpg.rf.fcdeadecaf06b95fe8e35e27b615ac3f.jpg,640,640,Bitter Gourd,186,42,498,561
images_jpg.rf.fccb784a3ece0b01e7257bbd8eaa01a4.jpg,640,640,Masyaura,347,135,519,319
images_jpg.rf.fccb784a3ece0b01e7257bbd8eaa01a4.jpg,640,640,Masyaura,50,185,285,564
download-1-_jpg.rf.fce24f2180cefe64e9ac90422706df71.jpg,640,640,Banana,60,56,610,430
download-1-_jpg.rf.fce24f2180cefe64e9ac90422706df71.jpg,640,640,Banana,301,353,561,518
download-1-_jpg.rf.fce24f2180cefe64e9ac90422706df71.jpg,640,640,Banana,111,384,311,548
images-3-_jpg.rf.fcf2a0fc0822d5d6632f6a619c9a9b6a.jpg,640,640,Cabbage,114,139,384,388
images-3-_jpg.rf.fcf2a0fc0822d5d6632f6a619c9a9b6a.jpg,640,640,Cabbage,33,307,266,640
images-3-_jpg.rf.fcf2a0fc0822d5d6632f6a619c9a9b6a.jpg,640,640,Cabbage,281,320,480,640
images-3-_jpg.rf.fcf2a0fc0822d5d6632f6a619c9a9b6a.jpg,640,640,Cabbage,409,119,579,389
images-3-_jpg.rf.fcf2a0fc0822d5d6632f6a619c9a9b6a.jpg,640,640,Cabbage,0,82,203,424
img49_jpg.rf.fd05f8be813b16dd413a5b5a96489c54.jpg,640,640,Broccoli,3,58,569,623
3E2KqN6W_jpeg.rf.fcf28dea4b6d4e7aa9f2a2ee36d41abc.jpg,640,640,Nutrela -Soya Chunks-,102,99,239,247
3E2KqN6W_jpeg.rf.fcf28dea4b6d4e7aa9f2a2ee36d41abc.jpg,640,640,Nutrela -Soya Chunks-,334,54,497,190
3E2KqN6W_jpeg.rf.fcf28dea4b6d4e7aa9f2a2ee36d41abc.jpg,640,640,Nutrela -Soya Chunks-,365,188,509,366
3E2KqN6W_jpeg.rf.fcf28dea4b6d4e7aa9f2a2ee36d41abc.jpg,640,640,Nutrela -Soya Chunks-,262,428,469,595
3E2KqN6W_jpeg.rf.fcf28dea4b6d4e7aa9f2a2ee36d41abc.jpg,640,640,Nutrela -Soya Chunks-,61,516,213,640
3E2KqN6W_jpeg.rf.fcf28dea4b6d4e7aa9f2a2ee36d41abc.jpg,640,640,Nutrela -Soya Chunks-,559,282,640,415
images-3-_jpg.rf.fd1060dc69c025ec1d0982a6a5e727d9.jpg,640,640,Nutrela -Soya Chunks-,50,87,182,460
images-3-_jpg.rf.fd1060dc69c025ec1d0982a6a5e727d9.jpg,640,640,Nutrela -Soya Chunks-,232,163,474,427
Image_58_jpg.rf.fce6f8e0d575d73d224f67bc4ab5bca8.jpg,640,640,Beetroot,523,386,621,541
Image_58_jpg.rf.fce6f8e0d575d73d224f67bc4ab5bca8.jpg,640,640,Beetroot,413,212,581,448
Image_58_jpg.rf.fce6f8e0d575d73d224f67bc4ab5bca8.jpg,640,640,Beetroot,317,10,473,285
6tmasjlf8ipfaqa95efdr7c_jpg.rf.fd08e28eb74eedf8157c4f0edaf33379.jpg,640,640,Buff Meat,31,0,630,601
download-2-_jpg.rf.fd1f48b3a8dbc4ac6c278bfee78dab75.jpg,640,640,Fiddlehead Ferns -Niguro-,61,84,533,526
-71_jpg.rf.fd33dc510dfab0afe535fe74637485c8.jpg,640,640,Mushroom,155,133,291,327
-71_jpg.rf.fd33dc510dfab0afe535fe74637485c8.jpg,640,640,Mushroom,363,46,520,280
download-3-_jpg.rf.fd37f300162a282a965dc0b8a634b2c1.jpg,640,640,Garden Peas,123,198,269,598
download-3-_jpg.rf.fd37f300162a282a965dc0b8a634b2c1.jpg,640,640,Garden Peas,242,126,530,449
download-3-_jpg.rf.fd37f300162a282a965dc0b8a634b2c1.jpg,640,640,Garden Peas,353,432,630,627
images-6-_jpg.rf.fd4e8b14b4831457f44e0dad4bcfa46a.jpg,640,640,Banana,126,449,591,614
images-6-_jpg.rf.fd4e8b14b4831457f44e0dad4bcfa46a.jpg,640,640,Banana,123,269,602,446
images-6-_jpg.rf.fd4e8b14b4831457f44e0dad4bcfa46a.jpg,640,640,Banana,121,37,601,267
images-5-_jpg.rf.fd3646230965444a6c11f8b87a9d8829.jpg,640,640,Rayo ko Saag,57,30,549,640
images-9-_jpg.rf.fd503f1a7e5bd703925c7cb32825386b.jpg,640,640,Fiddlehead Ferns -Niguro-,0,34,331,597
images-9-_jpg.rf.fd503f1a7e5bd703925c7cb32825386b.jpg,640,640,Fiddlehead Ferns -Niguro-,397,14,564,531
images-2-_jpg.rf.fd58234a30574c184ccd06d8560bd8eb.jpg,640,640,Green Mint -Pudina-,186,202,400,372
images-2-_jpg.rf.fd58234a30574c184ccd06d8560bd8eb.jpg,640,640,Green Mint -Pudina-,135,403,319,543
images-2-_jpg.rf.fd58234a30574c184ccd06d8560bd8eb.jpg,640,640,Green Mint -Pudina-,79,0,288,139
images-2-_jpg.rf.fd58234a30574c184ccd06d8560bd8eb.jpg,640,640,Green Mint -Pudina-,441,197,640,303
images-2-_jpg.rf.fd58234a30574c184ccd06d8560bd8eb.jpg,640,640,Green Mint -Pudina-,249,488,499,611
images-4-_jpg.rf.fd6f29184ad1978d219639c2a4180c2a.jpg,640,640,Green Mint -Pudina-,0,60,207,242
images-4-_jpg.rf.fd6f29184ad1978d219639c2a4180c2a.jpg,640,640,Green Mint -Pudina-,426,258,636,462
images-4-_jpg.rf.fd6f29184ad1978d219639c2a4180c2a.jpg,640,640,Green Mint -Pudina-,34,423,293,640
images-4-_jpg.rf.fd6f29184ad1978d219639c2a4180c2a.jpg,640,640,Green Mint -Pudina-,307,0,478,273
Fat-Hen-3-1_jpg.rf.fd8f8b5aaa817d1156bd6438b8622cbe.jpg,640,640,Bethu ko Saag,74,173,494,551
images-10-_jpg.rf.fd5a652f8613625815bb85fa29aaba9a.jpg,640,640,Red Lentils,63,15,625,510
img76_jpg.rf.fd999e11cb894563f5ede6c4d98b2941.jpg,640,640,Carrot,158,143,365,412
img76_jpg.rf.fd999e11cb894563f5ede6c4d98b2941.jpg,640,640,Carrot,209,7,535,459
img76_jpg.rf.fd999e11cb894563f5ede6c4d98b2941.jpg,640,640,Carrot,54,144,334,601
-3_jpg.rf.fd979ac99422874aee873cecf968b295.jpg,640,640,Sweet Potato -Suthuni-,242,102,335,509
-3_jpg.rf.fd979ac99422874aee873cecf968b295.jpg,640,640,Sweet Potato -Suthuni-,326,99,451,546
download-1-_jpg.rf.fd7d4ef691827d6abf360ce0f8b37f1d.jpg,640,640,Brinjal,0,13,626,640
images-5-_jpg.rf.fdd4da990f2a015925126f081ecc7c35.jpg,640,640,Sponge Gourd -Ghiraula-,216,98,490,548
-131_jpg.rf.fdde37c19a558c4f4f2f900c13aa6193.jpg,640,640,Bacon,38,162,625,488
download_jpg.rf.fde3f297a24f085963c7ced04a27d861.jpg,640,640,Turnip,56,84,298,474
download_jpg.rf.fde3f297a24f085963c7ced04a27d861.jpg,640,640,Turnip,295,172,543,640
images-9-_jpg.rf.fdee9981f5c9f2c6ba0704941a3e9eac.jpg,640,640,Red Beans,29,7,628,638
Image_38_jpg.rf.fdfdcaaebc5904058cfb6ce4a28dc58b.jpg,640,640,Beetroot,2,50,186,308
Image_38_jpg.rf.fdfdcaaebc5904058cfb6ce4a28dc58b.jpg,640,640,Beetroot,0,279,207,612
Image_38_jpg.rf.fdfdcaaebc5904058cfb6ce4a28dc58b.jpg,640,640,Beetroot,200,402,427,640
Image_38_jpg.rf.fdfdcaaebc5904058cfb6ce4a28dc58b.jpg,640,640,Beetroot,205,0,403,235
Image_38_jpg.rf.fdfdcaaebc5904058cfb6ce4a28dc58b.jpg,640,640,Beetroot,319,105,521,382
Image_38_jpg.rf.fdfdcaaebc5904058cfb6ce4a28dc58b.jpg,640,640,Beetroot,479,207,640,574
download_jpg.rf.fe03ebd384485a5dae434731740ed76e.jpg,640,640,Bitter Gourd,112,53,569,294
download_jpg.rf.fe03ebd384485a5dae434731740ed76e.jpg,640,640,Bitter Gourd,1,197,491,563
download_jpg.rf.fe03ebd384485a5dae434731740ed76e.jpg,640,640,Bitter Gourd,113,108,499,405
how-to-mince-garlic-3-1200-500x500_jpg.rf.fdeee85c989f5a0e20bba70d25b8790a.jpg,640,640,Garlic,108,40,383,181
how-to-mince-garlic-3-1200-500x500_jpg.rf.fdeee85c989f5a0e20bba70d25b8790a.jpg,640,640,Garlic,183,198,405,300
how-to-mince-garlic-3-1200-500x500_jpg.rf.fdeee85c989f5a0e20bba70d25b8790a.jpg,640,640,Garlic,92,204,239,357
how-to-mince-garlic-3-1200-500x500_jpg.rf.fdeee85c989f5a0e20bba70d25b8790a.jpg,640,640,Garlic,0,247,101,456
how-to-mince-garlic-3-1200-500x500_jpg.rf.fdeee85c989f5a0e20bba70d25b8790a.jpg,640,640,Garlic,95,329,290,440
how-to-mince-garlic-3-1200-500x500_jpg.rf.fdeee85c989f5a0e20bba70d25b8790a.jpg,640,640,Garlic,317,328,528,547
ea4733e064f9e87806c62aa48e5378f81_jpg.rf.fe1dbd863f06a684ce85834c707b65b2.jpg,640,640,Milk,60,8,238,279
